Followers,Ad_Spend,Estimated_Revenue,Engagement_Rate,Platform,Content_Type,Profitable
643927,2301.29,6338.05,0.012,YouTube,Video,No
825255,5505.89,9075.71,0.053,Twitter,Story,No
167277,8692.85,23858.98,0.014,Twitter,Post,No
795419,7484.63,19312.34,0.118,YouTube,Video,Yes
425226,1232.94,2280.66,0.196,TikTok,Post,Yes
441097,7926.97,12600.17,0.159,YouTube,Reel,Yes
253164,6628.51,13985.62,0.155,Instagram,Reel,Yes
230947,2789.9,1461.52,0.033,Twitter,Video,No
873639,6470.37,13699.58,0.081,Twitter,Post,Yes
960785,3625.45,4277.16,0.195,YouTube,Reel,No
56337,7864.37,23481.04,0.086,Instagram,Reel,Yes
256927,8843.34,19169.45,0.133,YouTube,Story,Yes
507995,2514.93,3446.45,0.12,TikTok,Story,Yes
270708,5659.69,8459.5,0.015,Instagram,Image,No
263048,4582.59,11246.56,0.196,YouTube,Post,Yes
50976,4988.98,6203.97,0.068,Facebook,Post,No
301135,1477.68,3872.38,0.18,TikTok,Video,Yes
100616,1961.36,1301.76,0.123,Instagram,Reel,No
812350,1784.0,4070.37,0.198,Facebook,Reel,Yes
735965,6407.15,18930.2,0.123,TikTok,Post,Yes
282075,6159.29,7816.87,0.16,Facebook,Post,Yes
358776,7940.45,15738.21,0.169,YouTube,Reel,Yes
938562,2664.49,5258.58,0.041,Facebook,Story,No
550148,9595.21,12822.99,0.123,TikTok,Image,Yes
487232,4621.63,9420.06,0.136,Facebook,Post,Yes
773838,6903.18,19968.91,0.087,Twitter,Image,Yes
651443,4280.69,6785.02,0.058,Twitter,Post,No
262445,555.85,1525.3,0.05,Instagram,Video,No
690129,8464.91,25102.19,0.183,Twitter,Video,Yes
631421,2159.69,1846.65,0.127,YouTube,Post,No
62476,3302.08,7852.72,0.101,YouTube,Video,Yes
229576,7249.94,9126.6,0.118,Facebook,Post,Yes
527549,4269.24,5688.13,0.158,Twitter,Reel,Yes
731892,6984.57,10481.69,0.137,YouTube,Video,Yes
351373,5565.12,11511.93,0.104,Facebook,Image,Yes
963854,8154.8,13379.75,0.124,Facebook,Story,Yes
137330,1935.55,3795.94,0.041,TikTok,Post,No
540812,2633.14,6664.18,0.153,Facebook,Video,Yes
545061,1129.77,1466.06,0.197,Facebook,Story,Yes
115003,6060.33,11925.63,0.151,YouTube,Story,Yes
286205,9195.6,14036.74,0.132,Facebook,Reel,Yes
846633,2744.94,3937.89,0.177,YouTube,Reel,Yes
848644,2686.33,2808.64,0.179,TikTok,Video,No
871946,7218.27,9843.64,0.185,Facebook,Story,Yes
67262,5139.91,10509.88,0.053,Twitter,Post,No
24624,2131.68,2630.56,0.118,TikTok,Story,Yes
557718,3107.69,7639.35,0.055,Facebook,Reel,No
176607,257.34,386.99,0.162,TikTok,Story,Yes
517409,6118.78,6915.71,0.025,Facebook,Video,No
650837,8533.21,5842.76,0.061,Instagram,Story,No
387193,8383.62,14771.99,0.019,YouTube,Image,No
153360,8904.26,11228.14,0.052,Facebook,Reel,No
43674,1142.59,2859.97,0.038,Twitter,Image,No
800687,763.97,1831.08,0.027,YouTube,Post,No
746222,3841.07,7040.07,0.121,Instagram,Video,Yes
917380,1205.2,2363.54,0.095,Instagram,Video,Yes
244322,3458.45,3419.96,0.113,YouTube,Image,No
683886,6315.21,10613.71,0.084,Facebook,Image,Yes
363130,3773.95,4105.76,0.04,Twitter,Story,No
354548,2876.56,4961.46,0.183,Twitter,Image,Yes
17061,9903.36,18179.35,0.085,Instagram,Reel,Yes
906667,146.65,420.88,0.136,Twitter,Image,Yes
517595,2697.84,3243.8,0.12,Twitter,Story,Yes
232324,888.2,776.66,0.118,TikTok,Story,No
555081,9912.4,27948.53,0.145,Instagram,Video,Yes
628122,7481.28,18134.42,0.12,YouTube,Post,Yes
928032,8431.01,17903.6,0.1,Instagram,Story,Yes
101260,5694.71,3248.03,0.016,Facebook,Story,No
96257,1118.76,3055.25,0.091,Facebook,Story,Yes
837501,1089.85,1949.73,0.136,TikTok,Post,Yes
128016,9214.22,17039.52,0.097,YouTube,Story,Yes
240968,1877.05,2632.56,0.072,YouTube,Video,Yes
281466,2729.53,8155.72,0.015,Twitter,Image,No
370673,8265.54,20522.82,0.076,Facebook,Reel,Yes
898928,4778.5,12076.84,0.117,Twitter,Reel,Yes
932831,125.81,185.7,0.124,Facebook,Reel,Yes
589612,6648.33,11584.72,0.087,Instagram,Story,Yes
787492,919.76,587.67,0.155,TikTok,Video,No
683568,2763.62,7321.7,0.179,TikTok,Story,Yes
880858,5140.44,5542.22,0.014,Twitter,Post,No
87652,8401.64,8798.74,0.193,TikTok,Story,No
511473,3220.58,3758.07,0.159,YouTube,Reel,No
112195,5658.24,16487.43,0.112,YouTube,Reel,Yes
880617,9140.53,9495.07,0.146,Facebook,Video,No
98206,5447.16,12247.52,0.184,Instagram,Video,Yes
555970,546.65,872.19,0.183,Facebook,Post,Yes
564586,5922.45,6028.78,0.156,Instagram,Story,No
3159,4299.14,5798.05,0.107,TikTok,Story,Yes
284817,2988.38,1866.56,0.031,Instagram,Story,No
192475,5123.16,6218.37,0.026,TikTok,Video,No
788738,9584.02,22897.69,0.071,YouTube,Image,Yes
591978,2617.17,3098.62,0.054,Twitter,Video,No
995745,9234.49,16951.79,0.042,Instagram,Image,No
364714,7355.49,17186.5,0.054,YouTube,Post,No
783119,480.49,986.31,0.16,Instagram,Video,Yes
780110,6508.47,10515.16,0.045,Instagram,Reel,No
607177,9548.53,26212.33,0.128,Instagram,Video,Yes
923426,1864.14,2500.04,0.112,Twitter,Reel,Yes
587580,4252.87,8919.92,0.108,Facebook,Post,Yes
51519,7451.75,5859.1,0.147,Twitter,Story,No
438470,3424.29,5024.62,0.102,Facebook,Video,Yes
254618,9866.23,14597.56,0.172,Facebook,Post,Yes
99234,9467.36,19928.4,0.098,YouTube,Reel,Yes
235386,9294.42,8032.54,0.132,Instagram,Video,No
721488,6347.24,7417.63,0.042,Twitter,Post,No
643120,5713.62,4741.09,0.154,Facebook,Story,No
767887,617.83,1615.75,0.159,Instagram,Post,Yes
769447,2168.18,3913.61,0.014,Twitter,Story,No
577775,4885.68,10004.52,0.178,Facebook,Reel,Yes
801921,7471.51,18997.82,0.03,TikTok,Video,No
7949,4320.35,12775.68,0.158,Twitter,Video,Yes
500097,7004.73,11846.44,0.133,Instagram,Image,Yes
282696,1831.97,3303.74,0.041,Instagram,Image,No
628697,7787.92,15159.15,0.152,Facebook,Video,Yes
883430,2917.64,2929.46,0.069,Twitter,Reel,No
296920,7326.16,5145.15,0.07,Facebook,Post,No
720533,4512.94,8085.0,0.096,Facebook,Image,Yes
720282,6900.17,10387.5,0.157,TikTok,Video,Yes
416872,5389.05,6258.25,0.032,YouTube,Reel,No
754375,1350.81,1110.93,0.063,Facebook,Story,No
709533,9982.13,12159.88,0.103,Facebook,Story,Yes
385370,269.8,570.92,0.088,TikTok,Image,Yes
58221,1591.53,1873.53,0.012,Twitter,Reel,No
156576,8867.04,17331.96,0.193,Instagram,Video,Yes
449982,9800.06,7662.11,0.146,TikTok,Post,No
735005,4015.25,2651.65,0.177,Facebook,Video,No
699361,600.02,733.5,0.151,Facebook,Story,Yes
274797,4503.08,12897.46,0.176,TikTok,Video,Yes
205720,2540.56,2011.91,0.028,Twitter,Image,No
646972,2154.03,3345.39,0.122,Facebook,Video,Yes
339511,7107.06,20287.17,0.064,Instagram,Video,No
440430,3291.02,5326.25,0.102,Instagram,Reel,Yes
845715,9982.95,25286.6,0.13,TikTok,Image,Yes
179296,5258.85,5297.92,0.081,Twitter,Video,No
980114,7975.07,13353.3,0.104,YouTube,Story,Yes
810006,3178.97,5609.16,0.179,YouTube,Video,Yes
552852,8041.56,4285.75,0.044,Facebook,Reel,No
55575,687.45,1782.51,0.061,Facebook,Video,No
399731,4290.56,12032.25,0.15,Instagram,Post,Yes
46833,2590.83,1844.47,0.126,Twitter,Image,No
676926,2679.92,2321.65,0.137,YouTube,Post,No
503716,5591.45,10957.31,0.077,Twitter,Post,Yes
679250,5022.68,12506.95,0.028,Facebook,Image,No
73095,6022.66,7122.92,0.079,Twitter,Reel,No
848405,1048.47,1762.46,0.069,YouTube,Video,No
934396,6635.18,18400.35,0.071,Twitter,Reel,Yes
615615,2877.23,4162.44,0.031,Twitter,Video,No
649074,1571.47,3276.13,0.142,Facebook,Image,Yes
873834,8373.85,10569.22,0.03,Twitter,Story,No
592202,8227.01,17845.54,0.184,Facebook,Reel,Yes
783119,5703.87,6851.31,0.102,Facebook,Video,Yes
681913,1708.36,3828.58,0.157,Twitter,Image,Yes
239340,1569.18,2509.62,0.163,Facebook,Reel,Yes
765121,8702.7,7245.08,0.066,Instagram,Video,No
974902,2753.32,2377.4,0.17,YouTube,Reel,No
699419,3224.18,2757.91,0.086,Instagram,Video,No
849692,8175.52,7787.84,0.028,Twitter,Video,No
773608,7816.88,6845.86,0.142,Facebook,Reel,No
12344,7336.19,17037.07,0.14,Facebook,Video,Yes
897942,7327.02,9922.66,0.016,Facebook,Story,No
740667,462.65,724.1,0.106,Instagram,Story,Yes
166159,7293.39,10301.52,0.036,Instagram,Story,No
471670,8044.35,21040.93,0.177,Facebook,Video,Yes
887040,6105.95,17980.67,0.13,TikTok,Post,Yes
674812,4160.62,4999.99,0.113,TikTok,Story,Yes
152094,6515.51,18172.05,0.076,Instagram,Reel,Yes
447636,2753.31,4832.46,0.098,Instagram,Image,Yes
445503,1541.96,4053.9,0.068,YouTube,Video,No
911155,7868.88,23585.44,0.023,Instagram,Image,No
839003,6395.8,6542.62,0.071,Facebook,Image,No
559924,7729.85,22021.66,0.062,Twitter,Reel,No
554781,2521.67,1275.04,0.139,YouTube,Video,No
839688,5548.48,13793.05,0.042,Instagram,Reel,No
260747,7481.72,4793.35,0.18,TikTok,Story,No
96558,7049.29,14396.93,0.103,TikTok,Image,Yes
285154,1729.81,1602.81,0.056,YouTube,Image,No
633543,3809.57,10967.84,0.123,Instagram,Story,Yes
290226,2994.91,3342.04,0.041,Twitter,Story,No
691546,9424.56,12958.21,0.084,TikTok,Image,Yes
243634,5663.62,10155.6,0.16,Twitter,Video,Yes
690376,821.17,1680.01,0.197,Facebook,Image,Yes
733180,7593.58,14857.27,0.177,Instagram,Video,Yes
781296,7460.74,12185.47,0.157,Twitter,Post,Yes
652233,2516.23,3258.72,0.187,Twitter,Video,Yes
865950,4908.58,8241.11,0.127,TikTok,Reel,Yes
716601,765.25,2206.17,0.173,YouTube,Reel,Yes
444258,3301.93,9220.84,0.173,TikTok,Story,Yes
374706,9617.69,13732.93,0.011,TikTok,Post,No
96864,5261.21,9091.74,0.183,Instagram,Image,Yes
739471,9389.95,24016.5,0.067,Twitter,Image,No
31651,3550.24,7445.55,0.141,TikTok,Video,Yes
732862,642.39,895.46,0.017,TikTok,Story,No
235000,4096.42,12200.22,0.068,Facebook,Reel,No
722041,7168.03,21321.81,0.024,Facebook,Image,No
502108,6530.48,16349.75,0.161,Facebook,Reel,Yes
619396,2071.05,2316.15,0.044,Twitter,Reel,No
294894,7484.33,7688.59,0.066,Facebook,Video,No
309617,7373.61,9484.69,0.2,TikTok,Reel,Yes
441420,9513.33,5651.38,0.199,Twitter,Post,No
751774,2821.23,3583.49,0.129,TikTok,Post,Yes
870794,738.91,443.96,0.196,TikTok,Post,No
872803,7295.95,13888.23,0.04,TikTok,Post,No
370738,1117.92,1188.73,0.144,Twitter,Reel,No
484236,9455.16,28297.75,0.049,Twitter,Image,No
198780,9067.37,9683.04,0.026,YouTube,Image,No
268727,3615.13,2287.21,0.016,TikTok,Image,No
984581,2139.88,2655.84,0.138,TikTok,Video,Yes
530036,4986.08,7217.63,0.148,YouTube,Reel,Yes
719013,5671.68,12059.4,0.022,Facebook,Video,No
707972,6240.86,16882.97,0.181,Facebook,Video,Yes
977535,6706.59,5141.98,0.192,Twitter,Post,No
439716,6075.45,17786.89,0.1,TikTok,Post,Yes
504100,1854.22,4889.65,0.065,Facebook,Story,No
845052,6676.91,16137.69,0.033,YouTube,Video,No
629423,9858.87,26024.98,0.02,TikTok,Image,No
37035,7690.38,21562.42,0.198,YouTube,Post,Yes
179969,1628.71,4510.08,0.065,YouTube,Reel,No
416384,4535.16,3045.59,0.013,TikTok,Video,No
657282,2907.13,3160.47,0.108,YouTube,Image,No
658011,4045.8,6696.02,0.137,Instagram,Reel,Yes
325703,9606.04,9746.27,0.164,Facebook,Reel,No
813283,187.44,265.87,0.027,Facebook,Story,No
220222,9525.57,11913.1,0.169,Facebook,Story,Yes
254973,7719.46,9249.85,0.059,TikTok,Image,No
389043,5041.18,2962.59,0.101,Instagram,Reel,No
933842,2117.18,4761.72,0.053,TikTok,Story,No
651429,2444.3,6936.22,0.174,Instagram,Image,Yes
672868,3734.04,5015.76,0.179,TikTok,Reel,Yes
706290,1828.65,3396.41,0.143,YouTube,Image,Yes
853159,2238.25,5202.78,0.104,YouTube,Post,Yes
146406,8689.68,8673.43,0.114,TikTok,Post,No
379892,6981.69,20637.17,0.137,Instagram,Reel,Yes
328231,2616.36,3987.14,0.1,Twitter,Reel,Yes
288360,4367.51,5916.77,0.185,TikTok,Post,Yes
134004,2083.47,4483.33,0.199,Facebook,Reel,Yes
293890,245.01,726.32,0.011,YouTube,Image,No
453413,5005.69,14990.39,0.079,TikTok,Image,Yes
887559,6845.0,6276.68,0.15,Facebook,Image,No
156344,4996.44,2541.84,0.075,Facebook,Video,No
675174,5455.63,8927.36,0.112,YouTube,Post,Yes
766348,9268.81,9766.97,0.054,TikTok,Video,No
856684,9600.3,10679.31,0.101,TikTok,Story,No
497915,5915.01,9907.49,0.106,Instagram,Story,Yes
52374,9695.57,23268.56,0.166,Instagram,Reel,Yes
771644,1988.47,3295.43,0.084,YouTube,Story,Yes
698652,7700.71,9773.31,0.127,YouTube,Story,Yes
167782,2731.41,3301.67,0.032,Twitter,Reel,No
523244,4130.06,10946.18,0.147,TikTok,Video,Yes
543642,3748.32,7787.7,0.023,Facebook,Post,No
769917,7371.24,6357.95,0.107,Facebook,Post,No
518923,6864.93,12492.02,0.121,Instagram,Story,Yes
108615,8372.39,22365.68,0.112,YouTube,Reel,Yes
246127,2117.38,2800.76,0.154,Facebook,Post,Yes
958726,7063.47,20209.69,0.104,Twitter,Post,Yes
994561,7522.55,9356.51,0.05,Facebook,Video,No
431267,5647.48,13404.58,0.113,TikTok,Video,Yes
320030,9364.68,27232.14,0.139,YouTube,Post,Yes
719315,8410.59,19730.28,0.141,Twitter,Video,Yes
449330,5667.55,2981.51,0.138,TikTok,Story,No
995465,9445.56,10641.89,0.136,Twitter,Reel,No
229071,8228.68,11453.43,0.109,YouTube,Post,Yes
857101,5933.93,10313.83,0.045,Twitter,Reel,No
395597,4938.92,10321.06,0.032,Instagram,Video,No
485282,4206.17,11885.57,0.132,Facebook,Video,Yes
972375,6050.8,9691.97,0.137,Instagram,Post,Yes
551242,1373.01,2142.79,0.018,Twitter,Post,No
866363,5277.52,3111.68,0.096,Facebook,Post,No
724055,4974.87,6539.89,0.021,TikTok,Reel,No
245839,7821.61,10404.83,0.175,Twitter,Image,Yes
759994,2288.68,6232.22,0.021,Facebook,Reel,No
259360,9301.96,22968.28,0.2,Instagram,Story,Yes
798183,3306.12,7866.54,0.05,Facebook,Video,No
85082,5209.73,7655.92,0.062,Instagram,Post,No
901876,9516.01,9153.82,0.048,Facebook,Reel,No
624587,5387.98,15816.08,0.041,Instagram,Video,No
297141,6668.67,5580.94,0.17,YouTube,Video,No
255444,2918.41,6587.94,0.026,Facebook,Reel,No
428530,1447.75,4070.0,0.012,Twitter,Post,No
483690,3087.82,5620.09,0.185,Facebook,Image,Yes
571895,5409.35,8561.58,0.14,Facebook,Image,Yes
678894,4561.99,11677.3,0.124,TikTok,Post,Yes
880090,6536.12,5547.54,0.119,Instagram,Reel,No
27270,3877.6,11463.61,0.176,TikTok,Post,Yes
188771,8626.21,12769.51,0.161,Twitter,Reel,Yes
942218,3452.25,10249.61,0.069,Instagram,Image,No
473132,3430.97,3839.4,0.171,Twitter,Story,No
912349,9053.57,21251.7,0.12,TikTok,Story,Yes
559296,7040.01,3551.04,0.198,TikTok,Image,No
923056,9874.41,24047.73,0.192,Twitter,Reel,Yes
492121,9470.37,8834.64,0.061,YouTube,Story,No
714016,5594.26,5579.44,0.134,YouTube,Post,No
855016,3477.38,5177.66,0.069,Twitter,Image,No
789140,3252.85,6469.5,0.106,YouTube,Image,Yes
774974,8882.35,19044.14,0.13,TikTok,Image,Yes
143157,3039.43,3663.27,0.148,Facebook,Image,Yes
620674,3259.09,7093.69,0.111,YouTube,Story,Yes
501531,3977.59,7715.63,0.042,TikTok,Reel,No
616362,5176.2,3579.17,0.178,Facebook,Video,No
455179,3476.83,3964.52,0.157,Instagram,Story,No
187493,6442.33,14660.75,0.083,Facebook,Reel,Yes
67017,9697.47,7044.92,0.164,Facebook,Video,No
937633,3117.9,5888.66,0.139,YouTube,Reel,Yes
191706,7729.36,8906.01,0.177,Twitter,Post,No
197846,6384.88,17840.85,0.071,Facebook,Video,Yes
151653,5543.07,8454.35,0.03,Facebook,Video,No
272991,6471.4,18076.18,0.014,Instagram,Image,No
561592,7452.34,17604.5,0.029,Instagram,Reel,No
559221,7659.67,22229.57,0.18,Instagram,Reel,Yes
443244,4422.48,8512.28,0.103,YouTube,Image,Yes
197553,1714.84,2502.49,0.173,Instagram,Video,Yes
485895,3245.83,9290.8,0.017,Twitter,Story,No
191121,3139.3,8606.32,0.048,TikTok,Image,No
69487,745.48,1488.32,0.042,Twitter,Post,No
682669,6702.66,19970.55,0.121,YouTube,Video,Yes
383188,3718.74,9432.43,0.099,YouTube,Story,Yes
703974,469.79,269.33,0.125,Facebook,Video,No
427583,7347.77,3936.7,0.162,Facebook,Post,No
279355,9970.52,11920.61,0.144,Instagram,Reel,No
248736,2274.85,3414.13,0.076,Facebook,Post,Yes
956921,3617.63,7589.81,0.063,TikTok,Post,No
661046,8560.01,13963.24,0.186,TikTok,Video,Yes
464937,9585.42,27527.13,0.111,Facebook,Video,Yes
218400,3850.61,11274.32,0.08,TikTok,Video,Yes
216705,6395.91,11402.23,0.123,Twitter,Reel,Yes
742184,8736.89,9405.25,0.052,Facebook,Image,No
825930,7058.7,16790.69,0.06,Instagram,Reel,No
802955,546.09,653.97,0.086,Instagram,Video,No
492818,1949.1,3706.46,0.029,Facebook,Video,No
19830,4951.42,10754.53,0.156,Instagram,Image,Yes
522658,9696.24,20031.61,0.067,TikTok,Story,No
574228,8512.56,16823.61,0.036,YouTube,Story,No
591706,8445.21,13121.97,0.087,Twitter,Story,Yes
826816,4039.81,2681.06,0.127,Twitter,Video,No
851937,6633.94,8058.86,0.119,Facebook,Post,Yes
125447,4234.63,11718.38,0.194,Facebook,Video,Yes
477072,1965.01,2694.14,0.123,Twitter,Post,Yes
833974,8429.26,16753.34,0.138,TikTok,Video,Yes
173312,6932.69,11384.1,0.083,Facebook,Post,Yes
346740,2637.3,1945.73,0.121,Twitter,Image,No
873318,946.34,664.5,0.074,Instagram,Image,No
285996,8642.34,14535.3,0.063,Instagram,Image,No
752883,2800.66,4837.66,0.171,TikTok,Story,Yes
882506,9103.66,15208.94,0.104,Facebook,Reel,Yes
551222,8727.74,19719.31,0.112,Twitter,Reel,Yes
277452,2598.85,7089.53,0.051,Facebook,Video,No
909657,7057.63,5572.13,0.05,YouTube,Reel,No
406237,8440.23,20426.63,0.019,YouTube,Story,No
826782,5314.78,8788.06,0.142,YouTube,Image,Yes
362659,4647.01,12764.59,0.117,Facebook,Image,Yes
879135,2445.57,2561.72,0.17,YouTube,Reel,No
929660,5156.84,8132.31,0.097,YouTube,Image,Yes
1654,4925.95,7629.33,0.133,TikTok,Video,Yes
361444,2305.57,4460.44,0.189,Twitter,Image,Yes
223542,8228.62,23310.92,0.15,TikTok,Reel,Yes
643613,1254.37,1570.01,0.088,Facebook,Story,Yes
155626,3402.79,7383.04,0.134,YouTube,Image,Yes
907395,2118.4,4542.01,0.152,TikTok,Story,Yes
93876,3831.26,4590.37,0.139,TikTok,Image,No
262716,1625.21,4349.64,0.018,TikTok,Image,No
514624,539.58,385.84,0.136,TikTok,Image,No
735275,8164.08,20003.46,0.157,Facebook,Post,Yes
113356,433.13,965.45,0.135,Instagram,Post,Yes
449625,3104.61,5511.45,0.188,TikTok,Image,Yes
128572,6865.82,12801.6,0.091,Instagram,Story,Yes
898767,1719.1,3204.12,0.07,Twitter,Post,Yes
196716,5249.14,12962.38,0.041,TikTok,Post,No
315470,432.1,386.46,0.038,TikTok,Post,No
321197,5045.71,14695.6,0.139,Facebook,Story,Yes
914589,8834.13,18057.8,0.139,TikTok,Story,Yes
454809,5095.96,14217.14,0.012,Twitter,Story,No
469013,5638.01,8040.0,0.078,YouTube,Story,Yes
731406,4146.56,7270.71,0.018,YouTube,Reel,No
882718,375.71,337.08,0.073,Facebook,Post,No
39102,648.79,909.74,0.193,YouTube,Reel,Yes
728963,6593.58,7976.0,0.122,Instagram,Reel,Yes
276796,4803.42,4389.98,0.084,Twitter,Reel,No
621347,4082.52,3905.6,0.199,Twitter,Post,No
685846,1624.24,2661.14,0.079,Instagram,Post,Yes
407140,5613.56,12273.96,0.169,Twitter,Story,Yes
594805,7604.96,21351.53,0.183,TikTok,Story,Yes
311809,2825.05,6507.0,0.153,Facebook,Image,Yes
706356,414.71,1161.57,0.035,Twitter,Image,No
79533,4003.04,11248.43,0.148,Instagram,Post,Yes
296064,1135.91,1792.15,0.098,TikTok,Reel,Yes
872310,6834.35,18094.26,0.027,TikTok,Video,No
631585,7941.24,14027.59,0.162,Facebook,Video,Yes
994176,3679.91,7520.42,0.156,YouTube,Reel,Yes
159211,7398.47,5968.82,0.131,YouTube,Image,No
829294,4949.95,3338.16,0.036,YouTube,Reel,No
693440,5875.92,9387.56,0.073,YouTube,Post,Yes
724776,7719.41,5366.03,0.082,YouTube,Post,No
714936,6435.57,8440.3,0.053,Twitter,Post,No
293253,7712.61,14950.68,0.15,Instagram,Reel,Yes
244877,4794.19,11484.27,0.054,TikTok,Image,No
531583,347.34,599.37,0.101,YouTube,Image,Yes
472027,6212.88,17265.65,0.093,TikTok,Post,Yes
598135,2920.64,8296.02,0.167,TikTok,Reel,Yes
593016,3126.99,5649.73,0.151,Facebook,Image,Yes
786858,6818.63,20180.44,0.152,Instagram,Post,Yes
190139,4093.31,2061.32,0.092,Twitter,Video,No
188450,1957.35,4580.07,0.101,Twitter,Image,Yes
692095,2652.01,5086.31,0.185,Facebook,Story,Yes
725188,5345.96,13565.74,0.141,Twitter,Reel,Yes
72537,8330.77,12696.68,0.188,Instagram,Video,Yes
12549,5395.29,8655.7,0.149,Facebook,Video,Yes
376037,9832.34,16639.95,0.026,Twitter,Video,No
581971,3108.62,4878.4,0.025,YouTube,Image,No
193319,9838.24,15647.23,0.012,YouTube,Image,No
814349,5072.79,4845.9,0.166,Twitter,Story,No
528759,6489.45,18106.77,0.045,Twitter,Post,No
132004,8259.61,22226.16,0.191,Instagram,Story,Yes
611885,3948.77,11299.21,0.029,Facebook,Post,No
989736,9124.64,17071.23,0.121,Instagram,Reel,Yes
742804,7355.1,14099.99,0.141,Twitter,Reel,Yes
587146,7098.87,10178.36,0.199,TikTok,Reel,Yes
644970,3270.06,1809.34,0.138,Instagram,Post,No
502793,8731.58,4437.43,0.04,TikTok,Story,No
855901,2096.55,4037.71,0.016,TikTok,Story,No
538970,3455.93,8242.03,0.147,Facebook,Video,Yes
236998,4709.63,2517.48,0.031,Instagram,Image,No
464930,5300.09,14897.58,0.026,Twitter,Reel,No
496553,253.43,396.3,0.027,Twitter,Reel,No
578263,1923.55,3238.0,0.185,Twitter,Reel,Yes
112086,3319.69,7256.81,0.099,Twitter,Image,Yes
603960,8903.34,18584.55,0.151,Facebook,Post,Yes
983605,8549.46,11859.9,0.183,Instagram,Story,Yes
999653,4967.71,6624.47,0.1,YouTube,Story,Yes
745086,1343.26,2791.18,0.12,TikTok,Story,Yes
907161,7858.02,15003.19,0.101,Instagram,Post,Yes
351877,1853.5,2634.38,0.137,Facebook,Story,Yes
464120,1785.47,4022.6,0.172,Facebook,Post,Yes
127498,9995.01,8445.12,0.011,Instagram,Post,No
750078,4919.39,3321.8,0.114,Facebook,Image,No
290730,3088.21,1981.96,0.028,TikTok,Post,No
414523,8269.63,7832.97,0.028,TikTok,Post,No
815422,7083.27,14432.42,0.087,Facebook,Image,Yes
40148,855.72,1014.95,0.096,Instagram,Video,No
822882,8454.3,10783.45,0.037,Facebook,Image,No
952661,7454.03,21332.25,0.199,Instagram,Video,Yes
468281,8465.62,15516.22,0.145,Instagram,Video,Yes
897209,1838.24,2034.92,0.024,Instagram,Story,No
222897,9471.33,24067.78,0.065,Twitter,Reel,No
652176,2180.74,4142.93,0.098,Facebook,Video,Yes
208869,5250.3,5121.38,0.147,TikTok,Reel,No
645161,749.35,1029.61,0.098,TikTok,Video,Yes
329953,5024.07,11472.71,0.085,Twitter,Image,Yes
677585,8399.11,19032.61,0.022,Instagram,Video,No
312793,8734.25,5598.97,0.194,Twitter,Post,No
218322,4414.9,3573.07,0.052,Facebook,Post,No
114604,4978.33,9824.99,0.15,Facebook,Story,Yes
139261,9776.15,17064.85,0.179,TikTok,Image,Yes
559969,8129.95,16808.16,0.147,TikTok,Story,Yes
662357,8489.32,7182.07,0.192,Instagram,Reel,No
69619,4044.16,12129.41,0.05,Facebook,Image,No
367378,8934.37,22294.65,0.164,TikTok,Post,Yes
741122,8138.68,14327.63,0.133,Twitter,Image,Yes
34848,3318.07,7232.14,0.157,TikTok,Image,Yes
718912,1407.15,2708.16,0.017,TikTok,Image,No
32598,462.63,801.53,0.141,Twitter,Image,Yes
123118,6173.11,16769.46,0.193,Instagram,Reel,Yes
818563,9455.87,25638.88,0.147,Instagram,Image,Yes
19990,2230.68,6418.72,0.158,Instagram,Post,Yes
133311,8281.89,18709.19,0.147,TikTok,Post,Yes
84186,5325.56,9218.47,0.104,TikTok,Story,Yes
800448,1242.36,1586.76,0.102,Instagram,Image,Yes
743296,7929.41,12822.06,0.059,TikTok,Image,No
545897,7009.92,11115.28,0.019,Twitter,Post,No
73240,4526.89,2717.39,0.197,YouTube,Story,No
876512,3979.25,7844.6,0.182,TikTok,Image,Yes
475013,1468.83,3574.77,0.195,YouTube,Image,Yes
657031,3355.14,6603.89,0.012,Facebook,Story,No
483315,6152.43,7462.84,0.051,Instagram,Image,No
168477,3358.28,3096.91,0.03,Facebook,Video,No
